Student,Year,Result,PersonSatisf_Mean,PersonSatisf_Variance,RecSatisf_Mean,RecSatisf_Variance,PPI_Init_Mean,PPI_Init_Variance,PPI_Infor_Mean,PPI_Infor_Variance,PPI_Close_Mean,PPI_Close_Variance,PE_Hand_Mean,PE_Hand_Variance,PE_Mod_Mean,PE_Mod_Variance,PE_Check_Mean,PE_Check_Variance,Hx_Mean,Hx_Variance
268725,2014,1,0.7125,0.05953125,0.75,0.0875,0.929,0.006169,0.902857143,0.004604082,0.856666667,0.020791156,0.8125,0.04296875,0.75,0.1875,0.63891369,0.100580972,0.717194505,0.032744857
195094,2014,1,0.725,0.036875,0.825,0.025625,0.955,0.003025,0.92,0.011232653,0.870952381,0.010455556,0.875,0.015625,0.6875,0.18359375,0.583110119,0.044524513,0.769416728,0.061062534
332869,2014,1,0.875,0.0125,0.9,0.015,0.963,0.005681,0.968571429,0.001379592,0.901904762,0.01547483,0.625,0.015625,0.875,0.109375,0.452083333,0.011705198,0.834410623,0.013179986
880285,2014,1,0.7375,0.06078125,0.725,0.068125,0.909,0.036369,0.877142857,0.035926531,0.838571429,0.035530385,0.625,0.125,0.9375,0.02734375,0.757366071,0.044050979,0.719949512,0.042390567
402359,2014,1,0.8375,0.02515625,0.875,0.028125,0.944,0.008064,0.925714286,0.008522449,0.925238095,0.010929932,0.75,0.03125,0.625,0.234375,0.598065476,0.065443572,0.777182295,0.015838636
701721,2014,1,0.9125,0.02515625,0.9,0.0275,0.992,0.000256,0.951428571,0.004089796,0.927619048,0.008643084,0.65625,0.014648438,0.625,0.234375,0.728199405,0.047913915,0.796083394,0.019745501
361170,2014,1,0.775,0.030625,0.8,0.0225,0.93,0.01322,0.914285714,0.021061224,0.910952381,0.032508163,0.59375,0.045898438,0.875,0.109375,0.754092262,0.038984857,0.85662674,0.008503845
973840,2014,1,0.8625,0.02015625,0.9,0.015,0.923,0.023121,0.902857143,0.032195918,0.929047619,0.021085941,0.78125,0.038085938,1,0,0.79203869,0.045945909,0.804648718,0.029278475
556188,2014,1,0.7,0.05375,0.8,0.06,0.942,0.003076,0.894285714,0.006702041,0.917142857,0.009257143,0.75,0.03125,0.9375,0.02734375,0.479241071,0.160035381,0.734489988,0.030315083
321021,2014,1,0.7375,0.07328125,0.75,0.0625,0.915,0.007745,0.937142857,0.003069388,0.896666667,0.015537642,0.75,0.046875,0.75,0.1875,0.428348214,0.043346437,0.75695641,0.021165727
883612,2014,1,0.8625,0.03890625,0.875,0.053125,0.93,0.0161,0.911428571,0.0164,0.84047619,0.07896712,0.9375,0.02734375,0.875,0.109375,0.705877976,0.039100273,0.815680464,0.031578092
903756,2014,1,0.875,0.028125,0.925,0.025625,0.98,0.00104,0.96,0.002644898,0.945714286,0.005152834,0.59375,0.045898438,0.75,0.1875,0.67172619,0.03796441,0.796632845,0.019201316
938774,2014,1,0.7875,0.02828125,0.775,0.043125,0.863,0.017801,0.897142857,0.014726531,0.868571429,0.025415873,0.625,0.09375,0.875,0.109375,0.621130952,0.048597205,0.688748474,0.021858425
299772,2014,1,0.7,0.0475,0.725,0.055625,0.921,0.023849,0.9,0.019469388,0.851904762,0.027739002,0.8125,0.02734375,0.875,0.109375,0.463467262,0.08595459,0.800991819,0.02157372
410651,2014,1,0.7875,0.05640625,0.825,0.063125,0.923,0.035601,0.908571429,0.027395918,0.9,0.029922902,0.84375,0.030273438,0.8125,0.12109375,0.564657738,0.059228222,0.838656899,0.040192269
364551,2014,1,0.775,0.0275,0.775,0.030625,0.92,0.01376,0.897142857,0.033012245,0.885238095,0.026573469,0.875,0.03125,0.75,0.1875,0.464806548,0.087128989,0.781854274,0.03979814
770019,2014,1,0.75,0.040625,0.825,0.025625,0.91,0.01562,0.902857143,0.021583673,0.872857143,0.018376644,1,0,0.875,0.109375,0.697172619,0.037817438,0.793928327,0.029309884
814303,2014,1,0.525,0.08375,0.625,0.078125,0.844,0.035024,0.868571429,0.009665306,0.79047619,0.050394558,0.65625,0.061523438,0.9375,0.02734375,0.644270833,0.036210135,0.651878694,0.036195696
457607,2014,1,0.4875,0.05140625,0.6,0.0775,0.889,0.018089,0.857142857,0.01355102,0.837142857,0.029409524,0.65625,0.061523438,0.5625,0.21484375,0.486979167,0.048256664,0.651945849,0.065140588
250017,2014,1,0.55,0.01,0.725,0.030625,0.907,0.013681,0.86,0.020971429,0.872857143,0.025510431,0.5,0.09375,0.5625,0.21484375,0.622247024,0.068128095,0.746996337,0.068100278
642617,2014,1,0.5625,0.08515625,0.6,0.065,0.85,0.01082,0.857142857,0.007183673,0.85952381,0.022336735,0.4375,0.05859375,0.6875,0.18359375,0.377232143,0.049788633,0.680590537,0.020602456
772091,2014,1,0.75,0.05625,0.8,0.06,0.918,0.021956,0.894285714,0.024171429,0.874761905,0.022063719,0.5,0.0625,0.625,0.234375,0.61733631,0.026900106,0.725753724,0.042023665
783230,2014,1,0.675,0.05375,0.75,0.025,0.948,0.002896,0.914285714,0.01044898,0.928095238,0.009235601,0.625,0.09375,1,0,0.533110119,0.046572592,0.821378083,0.025900475
753749,2014,1,0.9375,0.02265625,0.925,0.025625,0.914,0.008324,0.948571429,0.003395918,0.950952381,0.003719048,0.6875,0.02734375,0.75,0.1875,0.729092262,0.006802317,0.841701648,0.011751959
993478,2014,1,0.8375,0.03765625,0.85,0.0275,0.926,0.017284,0.908571429,0.024293878,0.903333333,0.0401,0.90625,0.014648438,0.8125,0.12109375,0.604613095,0.060160302,0.841610073,0.019362881
121772,2014,1,0.9125,0.00953125,0.85,0.0275,0.938,0.011396,0.942857143,0.006530612,0.904761905,0.013292517,0.71875,0.084960938,0.9375,0.02734375,0.461160714,0.030988853,0.758616972,0.016525551
809952,2014,1,0.725,0.02125,0.75,0.025,0.932,0.013776,0.888571429,0.035338776,0.858571429,0.029533107,0.5,0.0625,0.9375,0.02734375,0.574032738,0.0290609,0.804502198,0.013825385
964567,2014,1,0.8125,0.03515625,0.775,0.043125,0.946,0.017444,0.905714286,0.015028571,0.835238095,0.067125624,0.90625,0.061523438,0.9375,0.02734375,0.622767857,0.054890674,0.789728083,0.03468277
863008,2014,1,0.825,0.035,0.8,0.0475,0.939,0.023729,0.908571429,0.012865306,0.918571429,0.012265079,0.90625,0.030273438,0.875,0.109375,0.639806548,0.054433765,0.759371184,0.0463474
996809,2014,1,0.3625,0.05765625,0.475,0.055625,0.761,0.042009,0.814285714,0.032040816,0.787619048,0.02594195,0.21875,0.022460938,0.375,0.234375,0.486011905,0.086318647,0.812654029,0.014585363
743427,2014,1,0.6125,0.06390625,0.675,0.075625,0.916,0.018704,0.888571429,0.012808163,0.790952381,0.057534921,0.59375,0.030273438,0.5,0.25,0.524181548,0.029723014,0.593296703,0.054266531
739182,2014,1,0.6,0.086875,0.65,0.1025,0.91,0.02458,0.888571429,0.04595102,0.908095238,0.023288209,0.5625,0.07421875,1,0,0.526934524,0.030662889,0.741520147,0.042782857
702836,2014,1,0.8125,0.05703125,0.85,0.0525,0.988,0.001296,0.934285714,0.008987755,0.922380952,0.012703175,0.84375,0.030273438,1,0,0.5546875,0.050856402,0.680653236,0.06086696
115366,2014,1,0.675,0.0475,0.7,0.0475,0.947,0.003521,0.925714286,0.005093878,0.638095238,0.06877551,0.65625,0.045898438,0.75,0.1875,0.750595238,0.030322421,0.810743162,0.007209929
708790,2014,1,0.8375,0.03140625,0.875,0.028125,0.98,0.00232,0.951428571,0.003273469,0.924285714,0.007371655,0.6875,0.07421875,0.875,0.109375,0.586681548,0.074452234,0.848214042,0.014022407
290404,2014,1,0.6875,0.04453125,0.75,0.0375,0.938,0.013956,0.891428571,0.032946939,0.94047619,0.021760771,0.46875,0.100585938,0.375,0.234375,0.579985119,0.01370606,0.833673565,0.021192786
588347,2014,1,0.9,0.00875,0.85,0.04,0.918,0.015716,0.931428571,0.013746939,0.904761905,0.012031746,0.90625,0.030273438,0.8125,0.12109375,0.67328869,0.054816418,0.807023565,0.025145292
918522,2014,1,0.775,0.0275,0.775,0.043125,0.963,0.003681,0.937142857,0.003069388,0.872857143,0.0141,0.5625,0.05859375,0.875,0.109375,0.449627976,0.0353962,0.740041087,0.04478704
366800,2014,1,0.475,0.036875,0.575,0.025625,0.863,0.026121,0.848571429,0.019273469,0.803809524,0.022602268,0.75,0.078125,0.875,0.109375,0.5234375,0.069795293,0.600710989,0.049632009
290951,2014,1,0.8,0.025625,0.875,0.015625,0.933,0.014561,0.937142857,0.021681633,0.886666667,0.030634014,0.65625,0.030273438,1,0,0.594866071,0.104752244,0.832330464,0.008971541
135338,2014,1,0.775,0.04625,0.825,0.038125,0.918,0.009796,0.9,0.006244898,0.923333333,0.005117687,0.6875,0.10546875,0.8125,0.12109375,0.38422619,0.026619809,0.781043956,0.02960482
357809,2014,1,0.7875,0.03140625,0.775,0.030625,0.915,0.020865,0.922857143,0.015355102,0.881428571,0.031022449,0.875,0.015625,0.8125,0.12109375,0.552752976,0.04337115,0.764007692,0.045362537
500673,2014,1,0.8125,0.03203125,0.825,0.025625,0.931,0.013089,0.905714286,0.024334694,0.931428571,0.0144,0.90625,0.014648438,0.5,0.25,0.529017857,0.063912251,0.775283639,0.031204982
441339,2014,1,0.825,0.035,0.9,0.015,0.979,0.001409,0.937142857,0.003395918,0.889047619,0.048095465,0.71875,0.038085938,0.5,0.25,0.625297619,0.021632919,0.830657692,0.020430292
576618,2014,1,0.8,0.056875,0.85,0.0275,0.94,0.0068,0.934285714,0.004579592,0.957619048,0.003589342,0.21875,0.053710938,0.625,0.234375,0.609821429,0.01683204,0.815198168,0.030075316
140590,2014,1,0.8625,0.02953125,0.85,0.04,0.919,0.021049,0.94,0.010685714,0.90952381,0.030721088,0.6875,0.07421875,0.6875,0.18359375,0.600818452,0.049218833,0.789013797,0.016462075
164461,2014,1,0.7,0.02875,0.75,0.025,0.931,0.014769,0.9,0.035632653,0.871904762,0.055530385,0.4375,0.07421875,0.4375,0.21484375,0.591815476,0.056048554,0.792545788,0.018742989
606634,2014,1,0.75,0.040625,0.8,0.035,0.903,0.038441,0.911428571,0.019665306,0.854761905,0.04712585,0.875,0.015625,1,0,0.540848214,0.122697256,0.838610867,0.031747915
122984,2014,1,0.6625,0.04078125,0.75,0.025,0.891,0.027809,0.914285714,0.027755102,0.740952381,0.06116644,0.875,0.015625,0.5625,0.21484375,0.469196429,0.047344968,0.689740293,0.026117595
547636,2014,1,0.825,0.02875,0.85,0.0275,0.942,0.014276,0.931428571,0.005583673,0.908571429,0.019182766,0.78125,0.053710938,0.5625,0.21484375,0.707217262,0.037281962,0.802579121,0.019324801
668951,2014,1,0.7375,0.10765625,0.725,0.105625,0.909,0.035409,0.871428571,0.025020408,0.846666667,0.024502494,0.53125,0.084960938,0.6875,0.18359375,0.602604167,0.040333399,0.726706105,0.079712912
361504,2014,0,0.55,0.0475,0.575,0.050625,0.887,0.007561,0.871428571,0.012122449,0.853333333,0.02038458,0.625,0.0625,1,0,0.365178571,0.039498565,0.67179768,0.055048072
440622,2014,1,0.725,0.09625,0.75,0.0625,0.915,0.025985,0.905714286,0.027273469,0.887142857,0.040594331,0.875,0.03125,0.875,0.109375,0.470907738,0.093421861,0.739473321,0.019868157
651806,2014,1,0.775,0.0275,0.8,0.0225,0.934,0.008644,0.934285714,0.002130612,0.852380952,0.023582766,0.46875,0.022460938,1,0,0.688169643,0.069791705,0.774485531,0.009343794
653965,2014,1,0.875,0.040625,0.9,0.04,0.971,0.001649,0.957142857,0.003632653,0.975714286,0.001353515,0.9375,0.01171875,0.75,0.1875,0.59375,0.064322474,0.747654029,0.027734979
588642,2015,1,0.4375,0.04765625,0.525,0.043125,0.83,0.02186,0.805714286,0.032293878,0.776190476,0.021977324,0.6875,0.04296875,0.8125,0.12109375,0.484598214,0.077409867,0.57712735,0.053104402
250021,2014,1,0.85,0.036875,0.85,0.065,0.943,0.011561,0.911428571,0.021134694,0.891428571,0.021849433,0.75,0.0625,1,0,0.609672619,0.042969259,0.810045543,0.024334288
425025,2014,1,0.7375,0.04828125,0.825,0.038125,0.888,0.050816,0.9,0.024204082,0.859047619,0.041864853,0.6875,0.07421875,0.6875,0.18359375,0.647098214,0.046807809,0.830588889,0.015806518
716257,2014,1,0.8,0.019375,0.9,0.0275,0.946,0.004324,0.931428571,0.0064,0.871904762,0.024156236,0.5625,0.05859375,0.875,0.109375,0.596502976,0.058004397,0.725228694,0.013978837
486439,2014,1,0.5875,0.07203125,0.675,0.063125,0.881,0.015609,0.868571429,0.021910204,0.91,0.02060068,0.4375,0.05859375,0.25,0.1875,0.360491071,0.050230826,0.760277534,0.030967801
127024,2014,1,0.875,0.015625,0.85,0.0275,0.96,0.00448,0.917142857,0.004318367,0.817619048,0.057714512,0.625,0.046875,1,0,0.569270833,0.069326454,0.723146886,0.028218516
484558,2014,1,0.5,0.065625,0.7,0.0225,0.897,0.009561,0.871428571,0.012285714,0.837619048,0.017185714,0.6875,0.05859375,0.6875,0.18359375,0.529464286,0.03993649,0.872182295,0.01650292
263810,2014,1,0.6625,0.05328125,0.725,0.043125,0.896,0.025664,0.891428571,0.025273469,0.808095238,0.092490023,0.6875,0.05859375,0.5625,0.21484375,0.647842262,0.047504246,0.764496093,0.027704085
643876,2014,1,0.775,0.024375,0.825,0.025625,0.941,0.014929,0.925714286,0.014563265,0.90047619,0.025521315,0.75,0.0625,0.8125,0.12109375,0.399181548,0.025130291,0.752965385,0.034537301
873580,2014,1,0.7875,0.07515625,0.825,0.038125,0.931,0.008609,0.9,0.004285714,0.83047619,0.06795102,0.6875,0.02734375,1,0,0.673363095,0.026674439,0.839291819,0.031191908
893733,2014,1,0.9,0.018125,0.925,0.013125,0.979,0.000769,0.982857143,0.000522449,0.855238095,0.052096145,0.75,0.046875,0.75,0.1875,0.624776786,0.043115251,0.803061416,0.009162266
733976,2014,1,0.8875,0.01390625,0.85,0.0275,0.95,0.0145,0.922857143,0.020742857,0.91,0.017108617,0.84375,0.014648438,0.5,0.25,0.626860119,0.087994565,0.830833089,0.012726821
917145,2014,0,0.3375,0.02515625,0.375,0.040625,0.846,0.014244,0.817142857,0.020767347,0.662380952,0.029299093,0.5625,0.01171875,0.5625,0.21484375,0.256696429,0.049509615,0.594264103,0.041697307
764840,2014,1,0.65,0.0275,0.725,0.030625,0.94,0.01672,0.928571429,0.011959184,0.848571429,0.056502494,0.53125,0.069335938,0.75,0.1875,0.612127976,0.089668716,0.717789988,0.02731432
410696,2014,1,0.875,0.025,0.9,0.015,0.963,0.005681,0.942857143,0.006204082,0.965714286,0.004865306,0.625,0.078125,1,0,0.652901786,0.047510402,0.774343468,0.042137559
296207,2014,1,0.8625,0.02953125,0.875,0.028125,0.923,0.011281,0.888571429,0.018032653,0.895714286,0.011720862,0.78125,0.022460938,0.875,0.109375,0.677604167,0.071644163,0.735283639,0.029826212
327589,2014,1,0.7625,0.02328125,0.775,0.030625,0.984,0.001024,0.954285714,0.001991837,0.91047619,0.012289342,0.78125,0.053710938,0.8125,0.12109375,0.533258929,0.042777994,0.808928327,0.031544177
407893,2014,1,0.9125,0.01890625,0.9,0.015,0.95,0.0145,0.942857143,0.020734694,0.897142857,0.039502041,0.9375,0.02734375,0.875,0.109375,0.533333333,0.06486926,0.788378877,0.023174527
993054,2014,1,0.775,0.03375,0.8,0.0225,0.923,0.027361,0.914285714,0.024163265,0.88952381,0.023581859,0.6875,0.10546875,0.875,0.109375,0.401785714,0.078762755,0.846150549,0.012764437
799172,2014,1,0.825,0.04125,0.85,0.04,0.955,0.003025,0.922857143,0.005885714,0.892857143,0.011606576,0.84375,0.077148438,0.625,0.234375,0.685714286,0.015342616,0.78204188,0.022053312
986333,2014,1,0.825,0.0225,0.85,0.015,0.974,0.001284,0.965714286,0.0016,0.95047619,0.00410068,0.625,0.046875,1,0,0.626785714,0.052217262,0.788226252,0.007588143
674182,2014,1,0.6875,0.06953125,0.85,0.0275,0.948,0.003856,0.894285714,0.006538776,0.955238095,0.00392381,0.6875,0.02734375,0.75,0.1875,0.437276786,0.087558367,0.719422833,0.060172509
699097,2014,1,0.5375,0.10953125,0.675,0.088125,0.84,0.024,0.828571429,0.026122449,0.718095238,0.085640816,0.59375,0.077148438,0.4375,0.21484375,0.640625,0.131890745,0.727182295,0.063423961
145869,2014,1,0.7375,0.05765625,0.75,0.0375,0.951,0.004089,0.885714286,0.019755102,0.882380952,0.012385714,0.5,0.078125,1,0,0.665029762,0.056438824,0.675120452,0.038030093
645592,2014,1,0.85,0.04,0.85,0.04,0.943,0.024041,0.925714286,0.021420408,0.893333333,0.017987302,0.78125,0.038085938,0.875,0.109375,0.653794643,0.089005274,0.790680464,0.029599156
176922,2014,1,0.35,0.043125,0.5,0.0375,0.863,0.013001,0.834285714,0.012538776,0.830952381,0.023701814,0.59375,0.077148438,1,0,0.478571429,0.097127268,0.713958852,0.032483347
696433,2014,1,0.6125,0.12015625,0.625,0.115625,0.886,0.039684,0.897142857,0.01995102,0.835714286,0.035334467,0.71875,0.038085938,0.625,0.234375,0.533407738,0.11474724,0.699847375,0.052645305
145606,2014,1,0.925,0.0225,0.925,0.025625,0.974,0.001284,0.971428571,0.001306122,0.970952381,0.003593878,0.6875,0.10546875,1,0,0.61733631,0.069912259,0.850369109,0.024826039
887850,2014,0,0.7125,0.04390625,0.75,0.05,0.907,0.023281,0.871428571,0.022244898,0.670952381,0.098627891,0.59375,0.139648438,0.625,0.234375,0.428199405,0.089605561,0.772109035,0.043051029
960871,2014,1,0.8125,0.02265625,0.85,0.0275,0.945,0.015225,0.942857143,0.018122449,0.919047619,0.021646259,0.90625,0.030273438,1,0,0.520684524,0.102931171,0.749013797,0.039010526
481393,2014,1,0.7875,0.03453125,0.85,0.0275,0.954,0.003844,0.908571429,0.014171429,0.91047619,0.016253061,0.46875,0.022460938,1,0,0.51860119,0.042706894,0.750761477,0.018644714
345876,2014,1,0.75,0.059375,0.725,0.055625,0.93,0.02378,0.905714286,0.01437551,0.897142857,0.015202721,0.84375,0.030273438,0.625,0.234375,0.661160714,0.064094011,0.768372772,0.026010819
775736,2014,1,0.5875,0.01265625,0.7,0.0225,0.895,0.016905,0.868571429,0.023706122,0.772857143,0.053809751,0.875,0.015625,0.4375,0.21484375,0.365029762,0.057642056,0.792261661,0.019669946
478206,2014,1,0.625,0.05625,0.725,0.080625,0.913,0.016761,0.894285714,0.013232653,0.8,0.054362812,0.5625,0.05859375,0.75,0.1875,0.577232143,0.023060317,0.73321569,0.016439565
796981,2014,1,0.6625,0.02828125,0.725,0.018125,0.91,0.02074,0.882857143,0.019828571,0.842857143,0.043011338,0.78125,0.038085938,0.5,0.25,0.419494048,0.061085579,0.844699206,0.019233637
689232,2014,0,0.825,0.035,0.8,0.0475,0.942,0.014276,0.948571429,0.00437551,0.774285714,0.069021315,0.71875,0.038085938,0.8125,0.12109375,0.678943452,0.020852018,0.807347131,0.032929285
412478,2014,1,0.8375,0.01890625,0.825,0.025625,0.979,0.001089,0.928571429,0.004612245,0.907142857,0.014518141,0.5625,0.04296875,0.6875,0.18359375,0.467485119,0.029063823,0.758372772,0.041556798
427210,2014,1,0.75,0.025,0.85,0.04,0.91,0.0244,0.862857143,0.017763265,0.794285714,0.030579592,0.333333333,0.013888889,1,0,0.357142857,0.023809524,0.657368254,0.028442441
